Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
18/10/2004,05:00:00,-200.0,825.0,150.0,,661.0,180.0,1074.0,109.0,1207.0,710.0,-200.0,-200.0,-200.0,2004-10-18 05:00:00
18/10/2004,06:00:00,-200.0,1011.0,150.0,,947.0,180.0,759.0,109.0,1425.0,953.0,-200.0,-200.0,-200.0,2004-10-18 06:00:00
18/10/2004,07:00:00,-200.0,1237.0,150.0,,1319.0,180.0,576.0,109.0,1741.0,1271.0,-200.0,-200.0,-200.0,2004-10-18 07:00:00
18/10/2004,08:00:00,-200.0,1298.0,150.0,,1473.0,180.0,514.0,109.0,1884.0,1447.0,-200.0,-200.0,-200.0,2004-10-18 08:00:00
18/10/2004,09:00:00,-200.0,1153.0,150.0,,1230.0,180.0,616.0,109.0,1565.0,1296.0,-200.0,-200.0,-200.0,2004-10-18 09:00:00
18/10/2004,10:00:00,-200.0,1101.0,150.0,,1124.0,180.0,646.0,109.0,1521.0,1217.0,-200.0,-200.0,-200.0,2004-10-18 10:00:00
18/10/2004,11:00:00,-200.0,1215.0,150.0,,1203.0,180.0,599.0,109.0,1664.0,1341.0,-200.0,-200.0,-200.0,2004-10-18 11:00:00
18/10/2004,12:00:00,-200.0,1163.0,150.0,,1179.0,180.0,608.0,109.0,1641.0,1180.0,-200.0,-200.0,-200.0,2004-10-18 12:00:00
18/10/2004,13:00:00,-200.0,1285.0,150.0,,1293.0,180.0,549.0,109.0,1797.0,1365.0,-200.0,-200.0,-200.0,2004-10-18 13:00:00
18/10/2004,14:00:00,-200.0,1288.0,150.0,,1253.0,180.0,537.0,109.0,1763.0,1410.0,-200.0,-200.0,-200.0,2004-10-18 14:00:00
18/10/2004,15:00:00,-200.0,1362.0,150.0,,1334.0,180.0,512.0,109.0,1862.0,1529.0,-200.0,-200.0,-200.0,2004-10-18 15:00:00
18/10/2004,16:00:00,-200.0,1405.0,150.0,,1372.0,180.0,497.0,109.0,1883.0,1573.0,-200.0,-200.0,-200.0,2004-10-18 16:00:00
18/10/2004,17:00:00,-200.0,1610.0,150.0,,1697.0,180.0,407.0,109.0,2287.0,1810.0,-200.0,-200.0,-200.0,2004-10-18 17:00:00
18/10/2004,18:00:00,-200.0,1612.0,150.0,,1745.0,180.0,398.0,109.0,2357.0,1834.0,-200.0,-200.0,-200.0,2004-10-18 18:00:00
18/10/2004,19:00:00,-200.0,1520.0,150.0,,1604.0,180.0,436.0,109.0,2161.0,1672.0,-200.0,-200.0,-200.0,2004-10-18 19:00:00
18/10/2004,20:00:00,-200.0,1489.0,150.0,,1534.0,180.0,444.0,109.0,2080.0,1686.0,-200.0,-200.0,-200.0,2004-10-18 20:00:00
18/10/2004,21:00:00,-200.0,1181.0,150.0,,1124.0,180.0,597.0,109.0,1606.0,1302.0,-200.0,-200.0,-200.0,2004-10-18 21:00:00
18/10/2004,22:00:00,-200.0,995.0,150.0,,898.0,180.0,761.0,109.0,1409.0,1023.0,-200.0,-200.0,-200.0,2004-10-18 22:00:00
18/10/2004,23:00:00,-200.0,998.0,150.0,,875.0,180.0,779.0,109.0,1380.0,992.0,-200.0,-200.0,-200.0,2004-10-18 23:00:00
19/10/2004,00:00:00,-200.0,984.0,150.0,,864.0,180.0,788.0,109.0,1371.0,960.0,-200.0,-200.0,-200.0,2004-10-19 00:00:00
19/10/2004,01:00:00,-200.0,1022.0,150.0,,898.0,180.0,746.0,109.0,1414.0,955.0,-200.0,-200.0,-200.0,2004-10-19 01:00:00
19/10/2004,02:00:00,-200.0,951.0,150.0,,835.0,180.0,788.0,109.0,1354.0,887.0,-200.0,-200.0,-200.0,2004-10-19 02:00:00
19/10/2004,03:00:00,-200.0,910.0,150.0,,773.0,180.0,842.0,109.0,1303.0,851.0,-200.0,-200.0,-200.0,2004-10-19 03:00:00
19/10/2004,04:00:00,-200.0,932.0,150.0,,792.0,180.0,818.0,109.0,1323.0,903.0,-200.0,-200.0,-200.0,2004-10-19 04:00:00
19/10/2004,05:00:00,-200.0,974.0,150.0,,859.0,180.0,772.0,109.0,1383.0,954.0,-200.0,-200.0,-200.0,2004-10-19 05:00:00
19/10/2004,06:00:00,-200.0,1117.0,150.0,,1031.0,180.0,669.0,109.0,1528.0,1107.0,-200.0,-200.0,-200.0,2004-10-19 06:00:00
19/10/2004,07:00:00,-200.0,1367.0,150.0,,1343.0,180.0,517.0,109.0,1852.0,1442.0,-200.0,-200.0,-200.0,2004-10-19 07:00:00
19/10/2004,08:00:00,-200.0,1583.0,150.0,,1726.0,180.0,404.0,109.0,2316.0,1818.0,-200.0,-200.0,-200.0,2004-10-19 08:00:00
19/10/2004,09:00:00,-200.0,1526.0,150.0,,1552.0,180.0,441.0,109.0,2074.0,1802.0,-200.0,-200.0,-200.0,2004-10-19 09:00:00
19/10/2004,10:00:00,-200.0,1399.0,150.0,,1416.0,180.0,485.0,109.0,1894.0,1671.0,-200.0,-200.0,-200.0,2004-10-19 10:00:00
19/10/2004,11:00:00,-200.0,1436.0,150.0,,1435.0,180.0,479.0,109.0,1911.0,1710.0,-200.0,-200.0,-200.0,2004-10-19 11:00:00
19/10/2004,12:00:00,-200.0,1455.0,150.0,,1468.0,180.0,474.0,109.0,1945.0,1746.0,-200.0,-200.0,-200.0,2004-10-19 12:00:00
19/10/2004,13:00:00,-200.0,1311.0,150.0,,1286.0,180.0,544.0,109.0,1760.0,1495.0,-200.0,-200.0,-200.0,2004-10-19 13:00:00
19/10/2004,14:00:00,-200.0,1174.0,150.0,,1097.0,180.0,640.0,109.0,1596.0,1203.0,-200.0,-200.0,-200.0,2004-10-19 14:00:00
19/10/2004,15:00:00,-200.0,1242.0,150.0,,1158.0,180.0,602.0,109.0,1682.0,1252.0,-200.0,-200.0,-200.0,2004-10-19 15:00:00
19/10/2004,16:00:00,-200.0,1267.0,150.0,,1151.0,180.0,593.0,109.0,1671.0,1528.0,-200.0,-200.0,-200.0,2004-10-19 16:00:00
19/10/2004,17:00:00,-200.0,1401.0,150.0,,1326.0,180.0,530.0,109.0,1887.0,1629.0,-200.0,-200.0,-200.0,2004-10-19 17:00:00
19/10/2004,18:00:00,-200.0,1428.0,150.0,,1393.0,180.0,490.0,109.0,1976.0,1608.0,-200.0,-200.0,-200.0,2004-10-19 18:00:00
19/10/2004,19:00:00,-200.0,1478.0,150.0,,1447.0,180.0,474.0,109.0,2017.0,1664.0,-200.0,-200.0,-200.0,2004-10-19 19:00:00
19/10/2004,20:00:00,-200.0,1518.0,150.0,,1483.0,180.0,454.0,109.0,2098.0,1666.0,-200.0,-200.0,-200.0,2004-10-19 20:00:00
19/10/2004,21:00:00,-200.0,1468.0,150.0,,1415.0,180.0,470.0,109.0,1985.0,1594.0,-200.0,-200.0,-200.0,2004-10-19 21:00:00
19/10/2004,22:00:00,-200.0,1369.0,150.0,,1305.0,180.0,513.0,109.0,1851.0,1421.0,-200.0,-200.0,-200.0,2004-10-19 22:00:00
19/10/2004,23:00:00,-200.0,1244.0,150.0,,1141.0,180.0,571.0,109.0,1671.0,1337.0,-200.0,-200.0,-200.0,2004-10-19 23:00:00
20/10/2004,00:00:00,-200.0,1217.0,150.0,,1077.0,180.0,603.0,109.0,1628.0,1270.0,-200.0,-200.0,-200.0,2004-10-20 00:00:00
20/10/2004,01:00:00,-200.0,1103.0,150.0,,979.0,180.0,666.0,109.0,1520.0,1156.0,-200.0,-200.0,-200.0,2004-10-20 01:00:00
20/10/2004,02:00:00,-200.0,1118.0,150.0,,951.0,180.0,675.0,109.0,1509.0,1124.0,-200.0,-200.0,-200.0,2004-10-20 02:00:00
20/10/2004,03:00:00,-200.0,1087.0,150.0,,950.0,180.0,684.0,109.0,1519.0,1049.0,-200.0,-200.0,-200.0,2004-10-20 03:00:00
20/10/2004,04:00:00,-200.0,1069.0,150.0,,931.0,180.0,688.0,109.0,1508.0,1044.0,-200.0,-200.0,-200.0,2004-10-20 04:00:00
20/10/2004,05:00:00,-200.0,1112.0,150.0,,985.0,180.0,645.0,109.0,1544.0,1109.0,-200.0,-200.0,-200.0,2004-10-20 05:00:00
20/10/2004,06:00:00,-200.0,1196.0,150.0,,1086.0,180.0,594.0,109.0,1659.0,1224.0,-200.0,-200.0,-200.0,2004-10-20 06:00:00
20/10/2004,07:00:00,-200.0,1522.0,150.0,,1457.0,180.0,458.0,109.0,2043.0,1611.0,-200.0,-200.0,-200.0,2004-10-20 07:00:00
20/10/2004,08:00:00,-200.0,1715.0,150.0,,1728.0,180.0,371.0,109.0,2376.0,2004.0,-200.0,-200.0,-200.0,2004-10-20 08:00:00
20/10/2004,09:00:00,-200.0,1582.0,150.0,,1459.0,180.0,448.0,109.0,2036.0,1776.0,-200.0,-200.0,-200.0,2004-10-20 09:00:00
20/10/2004,10:00:00,-200.0,1494.0,150.0,,1379.0,180.0,467.0,109.0,1965.0,1723.0,-200.0,-200.0,-200.0,2004-10-20 10:00:00
20/10/2004,11:00:00,-200.0,1631.0,150.0,,1455.0,180.0,438.0,109.0,2027.0,1916.0,-200.0,-200.0,-200.0,2004-10-20 11:00:00
20/10/2004,12:00:00,-200.0,1650.0,150.0,,1506.0,180.0,424.0,109.0,2093.0,1955.0,-200.0,-200.0,-200.0,2004-10-20 12:00:00
20/10/2004,13:00:00,-200.0,1640.0,150.0,,1503.0,180.0,431.0,109.0,2094.0,1894.0,-200.0,-200.0,-200.0,2004-10-20 13:00:00
20/10/2004,14:00:00,-200.0,1589.0,150.0,,1418.0,180.0,452.0,109.0,2015.0,1823.0,-200.0,-200.0,-200.0,2004-10-20 14:00:00
20/10/2004,15:00:00,-200.0,1538.0,150.0,,1362.0,180.0,473.0,109.0,1924.0,1793.0,-200.0,-200.0,-200.0,2004-10-20 15:00:00
20/10/2004,16:00:00,-200.0,1597.0,150.0,,1573.0,652.0,424.0,167.0,2307.0,1956.0,-200.0,-200.0,-200.0,2004-10-20 16:00:00
20/10/2004,17:00:00,8.0,1884.0,150.0,,1846.0,895.0,348.0,194.0,2595.0,2203.0,-200.0,-200.0,-200.0,2004-10-20 17:00:00
20/10/2004,18:00:00,-200.0,1835.0,150.0,,1770.0,826.0,358.0,172.0,2474.0,2073.0,-200.0,-200.0,-200.0,2004-10-20 18:00:00
20/10/2004,19:00:00,-200.0,1759.0,150.0,,1684.0,648.0,373.0,134.0,2378.0,1923.0,-200.0,-200.0,-200.0,2004-10-20 19:00:00
20/10/2004,20:00:00,6.0,1666.0,150.0,,1553.0,629.0,409.0,130.0,2170.0,1780.0,-200.0,-200.0,-200.0,2004-10-20 20:00:00
20/10/2004,21:00:00,-200.0,1506.0,150.0,,1360.0,529.0,458.0,113.0,1944.0,1609.0,-200.0,-200.0,-200.0,2004-10-20 21:00:00
20/10/2004,22:00:00,-200.0,1378.0,150.0,,1229.0,405.0,511.0,99.0,1820.0,1466.0,-200.0,-200.0,-200.0,2004-10-20 22:00:00
20/10/2004,23:00:00,-200.0,1448.0,150.0,,1283.0,461.0,496.0,109.0,1877.0,1504.0,-200.0,-200.0,-200.0,2004-10-20 23:00:00
21/10/2004,00:00:00,-200.0,1481.0,150.0,,1359.0,486.0,467.0,105.0,1957.0,1518.0,-200.0,-200.0,-200.0,2004-10-21 00:00:00
21/10/2004,01:00:00,-200.0,1289.0,150.0,,1161.0,335.0,552.0,91.0,1765.0,1289.0,-200.0,-200.0,-200.0,2004-10-21 01:00:00
21/10/2004,02:00:00,2.0,1109.0,150.0,,951.0,210.0,664.0,77.0,1570.0,1076.0,-200.0,-200.0,-200.0,2004-10-21 02:00:00
21/10/2004,03:00:00,-200.0,994.0,150.0,,812.0,180.0,784.0,109.0,1453.0,947.0,-200.0,-200.0,-200.0,2004-10-21 03:00:00
21/10/2004,04:00:00,-200.0,1015.0,150.0,,839.0,99.0,754.0,59.0,1473.0,970.0,-200.0,-200.0,-200.0,2004-10-21 04:00:00
21/10/2004,05:00:00,-200.0,966.0,150.0,,771.0,149.0,830.0,60.0,1420.0,900.0,-200.0,-200.0,-200.0,2004-10-21 05:00:00
21/10/2004,06:00:00,-200.0,1088.0,150.0,,932.0,203.0,706.0,72.0,1565.0,1034.0,-200.0,-200.0,-200.0,2004-10-21 06:00:00
21/10/2004,07:00:00,-200.0,1303.0,150.0,,1198.0,332.0,578.0,83.0,1791.0,1235.0,-200.0,-200.0,-200.0,2004-10-21 07:00:00
21/10/2004,08:00:00,-200.0,1440.0,150.0,,1412.0,446.0,494.0,104.0,2016.0,1455.0,-200.0,-200.0,-200.0,2004-10-21 08:00:00
21/10/2004,09:00:00,-200.0,1392.0,150.0,,1313.0,524.0,517.0,119.0,1866.0,1478.0,-200.0,-200.0,-200.0,2004-10-21 09:00:00
21/10/2004,10:00:00,-200.0,1248.0,150.0,,1167.0,347.0,572.0,105.0,1704.0,1393.0,-200.0,-200.0,-200.0,2004-10-21 10:00:00
21/10/2004,11:00:00,2.0,1197.0,150.0,,1058.0,273.0,634.0,91.0,1626.0,1237.0,-200.0,-200.0,-200.0,2004-10-21 11:00:00
21/10/2004,12:00:00,-200.0,1357.0,150.0,,1230.0,404.0,542.0,103.0,1834.0,1373.0,-200.0,-200.0,-200.0,2004-10-21 12:00:00
21/10/2004,13:00:00,-200.0,1263.0,150.0,,1143.0,180.0,578.0,109.0,1736.0,1310.0,-200.0,-200.0,-200.0,2004-10-21 13:00:00
21/10/2004,14:00:00,-200.0,1261.0,150.0,,1148.0,312.0,585.0,111.0,1733.0,1287.0,-200.0,-200.0,-200.0,2004-10-21 14:00:00
21/10/2004,15:00:00,-200.0,1382.0,150.0,,1200.0,369.0,539.0,101.0,1807.0,1413.0,-200.0,-200.0,-200.0,2004-10-21 15:00:00
21/10/2004,16:00:00,3.0,1400.0,150.0,,1230.0,362.0,519.0,102.0,1864.0,1483.0,-200.0,-200.0,-200.0,2004-10-21 16:00:00
21/10/2004,17:00:00,-200.0,1443.0,150.0,,1322.0,335.0,488.0,101.0,1933.0,1539.0,-200.0,-200.0,-200.0,2004-10-21 17:00:00
21/10/2004,18:00:00,-200.0,1630.0,150.0,,1520.0,447.0,427.0,118.0,2166.0,1691.0,-200.0,-200.0,-200.0,2004-10-21 18:00:00
21/10/2004,19:00:00,6.0,1720.0,150.0,,1661.0,576.0,382.0,120.0,2403.0,1846.0,-200.0,-200.0,-200.0,2004-10-21 19:00:00
21/10/2004,20:00:00,5.0,1600.0,150.0,,1492.0,486.0,432.0,107.0,2160.0,1665.0,-200.0,-200.0,-200.0,2004-10-21 20:00:00
21/10/2004,21:00:00,-200.0,1525.0,150.0,,1427.0,439.0,450.0,104.0,2085.0,1577.0,-200.0,-200.0,-200.0,2004-10-21 21:00:00
21/10/2004,22:00:00,-200.0,1544.0,150.0,,1409.0,462.0,448.0,91.0,2048.0,1603.0,-200.0,-200.0,-200.0,2004-10-21 22:00:00
21/10/2004,23:00:00,-200.0,1455.0,150.0,,1357.0,441.0,466.0,91.0,1964.0,1530.0,-200.0,-200.0,-200.0,2004-10-21 23:00:00
22/10/2004,00:00:00,-200.0,1203.0,150.0,,1090.0,223.0,593.0,74.0,1655.0,1205.0,-200.0,-200.0,-200.0,2004-10-22 00:00:00
22/10/2004,01:00:00,-200.0,1038.0,150.0,,895.0,126.0,714.0,63.0,1474.0,999.0,-200.0,-200.0,-200.0,2004-10-22 01:00:00
22/10/2004,02:00:00,1.0,975.0,150.0,,807.0,116.0,788.0,57.0,1423.0,904.0,-200.0,-200.0,-200.0,2004-10-22 02:00:00
22/10/2004,03:00:00,-200.0,917.0,150.0,,714.0,180.0,870.0,109.0,1355.0,843.0,-200.0,-200.0,-200.0,2004-10-22 03:00:00
22/10/2004,04:00:00,-200.0,930.0,150.0,,741.0,125.0,849.0,48.0,1392.0,843.0,-200.0,-200.0,-200.0,2004-10-22 04:00:00
22/10/2004,05:00:00,-200.0,960.0,150.0,,804.0,198.0,802.0,49.0,1435.0,886.0,-200.0,-200.0,-200.0,2004-10-22 05:00:00
22/10/2004,06:00:00,1.0,982.0,150.0,,834.0,185.0,770.0,55.0,1435.0,911.0,-200.0,-200.0,-200.0,2004-10-22 06:00:00
22/10/2004,07:00:00,-200.0,1359.0,150.0,,1282.0,425.0,541.0,78.0,1912.0,1319.0,-200.0,-200.0,-200.0,2004-10-22 07:00:00
22/10/2004,08:00:00,-200.0,1500.0,150.0,,1503.0,465.0,437.0,91.0,2158.0,1927.0,-200.0,-200.0,-200.0,2004-10-22 08:00:00
22/10/2004,09:00:00,-200.0,1315.0,150.0,,1261.0,341.0,535.0,88.0,1830.0,1554.0,-200.0,-200.0,-200.0,2004-10-22 09:00:00
22/10/2004,10:00:00,-200.0,1307.0,150.0,,1248.0,316.0,525.0,83.0,1787.0,1565.0,-200.0,-200.0,-200.0,2004-10-22 10:00:00
22/10/2004,11:00:00,-200.0,1235.0,150.0,,1125.0,241.0,574.0,81.0,1704.0,1462.0,-200.0,-200.0,-200.0,2004-10-22 11:00:00
22/10/2004,12:00:00,-200.0,1310.0,150.0,,1194.0,266.0,538.0,83.0,1781.0,1487.0,-200.0,-200.0,-200.0,2004-10-22 12:00:00
22/10/2004,13:00:00,-200.0,1459.0,150.0,,1375.0,412.0,467.0,111.0,2007.0,1690.0,-200.0,-200.0,-200.0,2004-10-22 13:00:00
22/10/2004,14:00:00,-200.0,1461.0,150.0,,1358.0,394.0,474.0,112.0,2033.0,1603.0,-200.0,-200.0,-200.0,2004-10-22 14:00:00
22/10/2004,15:00:00,-200.0,1476.0,150.0,,1352.0,365.0,474.0,112.0,1996.0,1568.0,-200.0,-200.0,-200.0,2004-10-22 15:00:00
22/10/2004,16:00:00,-200.0,1612.0,150.0,,1496.0,548.0,429.0,137.0,2127.0,1743.0,-200.0,-200.0,-200.0,2004-10-22 16:00:00
22/10/2004,17:00:00,-200.0,1654.0,150.0,,1546.0,494.0,435.0,152.0,2176.0,2007.0,-200.0,-200.0,-200.0,2004-10-22 17:00:00
22/10/2004,18:00:00,-200.0,1808.0,150.0,,1771.0,686.0,373.0,163.0,2486.0,2235.0,-200.0,-200.0,-200.0,2004-10-22 18:00:00
22/10/2004,19:00:00,-200.0,1681.0,150.0,,1666.0,556.0,397.0,135.0,2339.0,1998.0,-200.0,-200.0,-200.0,2004-10-22 19:00:00
22/10/2004,20:00:00,-200.0,1494.0,150.0,,1443.0,467.0,454.0,119.0,2020.0,1795.0,-200.0,-200.0,-200.0,2004-10-22 20:00:00
22/10/2004,21:00:00,-200.0,1251.0,150.0,,1107.0,297.0,579.0,91.0,1657.0,1407.0,-200.0,-200.0,-200.0,2004-10-22 21:00:00
22/10/2004,22:00:00,-200.0,1132.0,150.0,,965.0,164.0,669.0,74.0,1502.0,1211.0,-200.0,-200.0,-200.0,2004-10-22 22:00:00
22/10/2004,23:00:00,-200.0,1158.0,150.0,,970.0,196.0,664.0,73.0,1509.0,1202.0,-200.0,-200.0,-200.0,2004-10-22 23:00:00
23/10/2004,00:00:00,-200.0,1146.0,150.0,,983.0,201.0,673.0,71.0,1518.0,1136.0,-200.0,-200.0,-200.0,2004-10-23 00:00:00
23/10/2004,01:00:00,-200.0,993.0,150.0,,813.0,132.0,792.0,57.0,1413.0,946.0,-200.0,-200.0,-200.0,2004-10-23 01:00:00
23/10/2004,02:00:00,1.0,989.0,150.0,,814.0,146.0,800.0,51.0,1418.0,915.0,-200.0,-200.0,-200.0,2004-10-23 02:00:00
23/10/2004,03:00:00,-200.0,943.0,150.0,,746.0,180.0,852.0,109.0,1374.0,864.0,-200.0,-200.0,-200.0,2004-10-23 03:00:00
23/10/2004,04:00:00,-200.0,910.0,150.0,,712.0,94.0,872.0,42.0,1341.0,836.0,-200.0,-200.0,-200.0,2004-10-23 04:00:00
23/10/2004,05:00:00,-200.0,925.0,150.0,,742.0,127.0,876.0,43.0,1381.0,842.0,-200.0,-200.0,-200.0,2004-10-23 05:00:00
23/10/2004,06:00:00,-200.0,1039.0,150.0,,882.0,217.0,724.0,52.0,1473.0,1002.0,-200.0,-200.0,-200.0,2004-10-23 06:00:00
23/10/2004,07:00:00,-200.0,1208.0,150.0,,1104.0,394.0,598.0,65.0,1699.0,1165.0,-200.0,-200.0,-200.0,2004-10-23 07:00:00
23/10/2004,08:00:00,3.0,1268.0,150.0,,1179.0,511.0,545.0,69.0,1753.0,1294.0,-200.0,-200.0,-200.0,2004-10-23 08:00:00
23/10/2004,09:00:00,-200.0,1353.0,150.0,,1265.0,523.0,507.0,91.0,1833.0,1475.0,-200.0,-200.0,-200.0,2004-10-23 09:00:00
23/10/2004,10:00:00,-200.0,1317.0,150.0,,1171.0,471.0,542.0,92.0,1727.0,1436.0,-200.0,-200.0,-200.0,2004-10-23 10:00:00
23/10/2004,11:00:00,3.0,1356.0,150.0,,1187.0,441.0,534.0,102.0,1738.0,1465.0,-200.0,-200.0,-200.0,2004-10-23 11:00:00
23/10/2004,12:00:00,-200.0,1414.0,150.0,,1279.0,414.0,504.0,118.0,1854.0,1583.0,-200.0,-200.0,-200.0,2004-10-23 12:00:00
23/10/2004,13:00:00,3.0,1326.0,150.0,,1206.0,317.0,533.0,111.0,1785.0,1432.0,-200.0,-200.0,-200.0,2004-10-23 13:00:00
23/10/2004,14:00:00,-200.0,1211.0,150.0,,1067.0,230.0,609.0,101.0,1608.0,1270.0,-200.0,-200.0,-200.0,2004-10-23 14:00:00
23/10/2004,15:00:00,-200.0,1324.0,150.0,,1173.0,365.0,564.0,119.0,1749.0,1354.0,-200.0,-200.0,-200.0,2004-10-23 15:00:00
23/10/2004,16:00:00,3.0,1324.0,150.0,,1181.0,360.0,565.0,115.0,1747.0,1318.0,-200.0,-200.0,-200.0,2004-10-23 16:00:00
23/10/2004,17:00:00,-200.0,1361.0,150.0,,1189.0,420.0,549.0,120.0,1776.0,1351.0,-200.0,-200.0,-200.0,2004-10-23 17:00:00
23/10/2004,18:00:00,4.0,1475.0,150.0,,1324.0,475.0,490.0,115.0,1925.0,1530.0,-200.0,-200.0,-200.0,2004-10-23 18:00:00
23/10/2004,19:00:00,-200.0,1537.0,150.0,,1381.0,526.0,469.0,118.0,2016.0,1615.0,-200.0,-200.0,-200.0,2004-10-23 19:00:00
23/10/2004,20:00:00,-200.0,1413.0,150.0,,1231.0,460.0,520.0,117.0,1853.0,1415.0,-200.0,-200.0,-200.0,2004-10-23 20:00:00
23/10/2004,21:00:00,-200.0,1229.0,150.0,,1055.0,255.0,607.0,96.0,1668.0,1219.0,-200.0,-200.0,-200.0,2004-10-23 21:00:00
23/10/2004,22:00:00,-200.0,1297.0,150.0,,1136.0,283.0,567.0,89.0,1725.0,1307.0,-200.0,-200.0,-200.0,2004-10-23 22:00:00
23/10/2004,23:00:00,-200.0,1302.0,150.0,,1088.0,271.0,594.0,84.0,1639.0,1297.0,-200.0,-200.0,-200.0,2004-10-23 23:00:00
24/10/2004,00:00:00,-200.0,1347.0,150.0,,1165.0,315.0,573.0,97.0,1741.0,1321.0,-200.0,-200.0,-200.0,2004-10-24 00:00:00
24/10/2004,01:00:00,-200.0,1165.0,150.0,,1042.0,227.0,631.0,68.0,1621.0,1133.0,-200.0,-200.0,-200.0,2004-10-24 01:00:00
24/10/2004,02:00:00,-200.0,1155.0,150.0,,1012.0,243.0,633.0,66.0,1577.0,1124.0,-200.0,-200.0,-200.0,2004-10-24 02:00:00
24/10/2004,03:00:00,-200.0,1050.0,150.0,,916.0,180.0,696.0,109.0,1512.0,997.0,-200.0,-200.0,-200.0,2004-10-24 03:00:00
24/10/2004,04:00:00,-200.0,1035.0,150.0,,855.0,142.0,731.0,51.0,1467.0,952.0,-200.0,-200.0,-200.0,2004-10-24 04:00:00
24/10/2004,05:00:00,-200.0,1057.0,150.0,,925.0,139.0,684.0,48.0,1503.0,972.0,-200.0,-200.0,-200.0,2004-10-24 05:00:00
24/10/2004,06:00:00,-200.0,1029.0,150.0,,880.0,182.0,709.0,47.0,1451.0,965.0,-200.0,-200.0,-200.0,2004-10-24 06:00:00
24/10/2004,07:00:00,-200.0,1037.0,150.0,,902.0,196.0,704.0,48.0,1481.0,984.0,-200.0,-200.0,-200.0,2004-10-24 07:00:00
24/10/2004,08:00:00,-200.0,920.0,150.0,,755.0,108.0,853.0,45.0,1359.0,880.0,-200.0,-200.0,-200.0,2004-10-24 08:00:00
24/10/2004,09:00:00,-200.0,1080.0,150.0,,891.0,175.0,732.0,59.0,1477.0,1001.0,-200.0,-200.0,-200.0,2004-10-24 09:00:00
24/10/2004,10:00:00,-200.0,1152.0,150.0,,966.0,266.0,661.0,84.0,1542.0,1137.0,-200.0,-200.0,-200.0,2004-10-24 10:00:00
24/10/2004,11:00:00,-200.0,1085.0,150.0,,918.0,179.0,721.0,72.0,1467.0,1023.0,-200.0,-200.0,-200.0,2004-10-24 11:00:00
24/10/2004,12:00:00,-200.0,1071.0,150.0,,882.0,154.0,745.0,68.0,1431.0,962.0,-200.0,-200.0,-200.0,2004-10-24 12:00:00
24/10/2004,13:00:00,-200.0,1000.0,150.0,,807.0,95.0,811.0,52.0,1376.0,825.0,-200.0,-200.0,-200.0,2004-10-24 13:00:00
24/10/2004,14:00:00,-200.0,1058.0,150.0,,875.0,151.0,756.0,70.0,1421.0,877.0,-200.0,-200.0,-200.0,2004-10-24 14:00:00
24/10/2004,15:00:00,2.0,1184.0,150.0,,983.0,230.0,667.0,90.0,1537.0,1046.0,-200.0,-200.0,-200.0,2004-10-24 15:00:00
24/10/2004,16:00:00,2.0,1189.0,150.0,,965.0,239.0,670.0,87.0,1533.0,1060.0,-200.0,-200.0,-200.0,2004-10-24 16:00:00
24/10/2004,17:00:00,-200.0,1277.0,150.0,,1043.0,306.0,614.0,99.0,1631.0,1155.0,-200.0,-200.0,-200.0,2004-10-24 17:00:00
24/10/2004,18:00:00,-200.0,1482.0,150.0,,1305.0,472.0,503.0,128.0,1874.0,1464.0,-200.0,-200.0,-200.0,2004-10-24 18:00:00
24/10/2004,19:00:00,-200.0,1555.0,150.0,,1410.0,532.0,464.0,127.0,1971.0,2185.0,-200.0,-200.0,-200.0,2004-10-24 19:00:00
24/10/2004,20:00:00,-200.0,1324.0,150.0,,1168.0,375.0,568.0,99.0,1716.0,1959.0,-200.0,-200.0,-200.0,2004-10-24 20:00:00
24/10/2004,21:00:00,-200.0,1015.0,150.0,,869.0,147.0,747.0,72.0,1439.0,1375.0,-200.0,-200.0,-200.0,2004-10-24 21:00:00
24/10/2004,22:00:00,-200.0,1010.0,150.0,,860.0,118.0,768.0,62.0,1450.0,1212.0,-200.0,-200.0,-200.0,2004-10-24 22:00:00
24/10/2004,23:00:00,-200.0,1081.0,150.0,,938.0,181.0,697.0,62.0,1517.0,1273.0,-200.0,-200.0,-200.0,2004-10-24 23:00:00
25/10/2004,00:00:00,-200.0,1071.0,150.0,,936.0,209.0,695.0,63.0,1516.0,1249.0,-200.0,-200.0,-200.0,2004-10-25 00:00:00
25/10/2004,01:00:00,-200.0,1014.0,150.0,,864.0,167.0,745.0,56.0,1474.0,1097.0,-200.0,-200.0,-200.0,2004-10-25 01:00:00
25/10/2004,02:00:00,-200.0,891.0,150.0,,735.0,112.0,878.0,44.0,1353.0,933.0,-200.0,-200.0,-200.0,2004-10-25 02:00:00
25/10/2004,03:00:00,-200.0,874.0,150.0,,715.0,180.0,889.0,109.0,1315.0,858.0,-200.0,-200.0,-200.0,2004-10-25 03:00:00
25/10/2004,04:00:00,-200.0,882.0,150.0,,729.0,108.0,875.0,37.0,1319.0,870.0,-200.0,-200.0,-200.0,2004-10-25 04:00:00
